molecule_chembl_id,standard_type,standard_units,IC50,type,units,value,canonical_smiles,pIC50,ROMol,is_pains,has_unwanted_substructure,Molecule,MACCS,Morgan,Tanimoto_MACCS,Tanimoto_Morgan,Dice_MACCS,Dice_Morgan
CHEMBL76587,IC50,nM,6500000.0,IC50,uM,6500.0,N#CC(C#N)Cc1ccc(O)cc1,2.1870866433571443,<rdkit.Chem.rdchem.Mol object at 0x000001D6FC690900>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EDD60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BBF90>,0.20967741935483872,0.08333333333333333,0.3466666666666667,0.15384615384615385
CHEMBL47940,IC50,nM,3200.0,IC50,uM,3.2,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,5.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x000001D6FC68D3C0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EDDD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC040>,0.578125,0.09782608695652174,0.7326732673267327,0.1782178217821782
CHEMBL322395,IC50,nM,3000.0,IC50,nM,3000.0,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCOCC5)cc4)ccc23)c(Cl)cc1Cl,5.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001D6FC691270>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EDE40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966707B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC0B0>,0.8,0.21428571428571427,0.8888888888888888,0.35294117647058826
CHEMBL322298,IC50,nM,200.0,IC50,uM,0.2,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001D6FC6914A0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EDEB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC120>,0.5797101449275363,0.15555555555555556,0.7339449541284404,0.2692307692307692
CHEMBL111434,IC50,nM,670.0,IC50,uM,0.67,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(Br)c3)nc21,6.173925197299173,<rdkit.Chem.rdchem.Mol object at 0x000001D6FC691510>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EDF20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC190>,0.5507246376811594,0.14130434782608695,0.7102803738317757,0.24761904761904763
CHEMBL111197,IC50,nM,30.0,IC50,uM,0.03,COc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,7.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001D6FC691580>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EDF90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC200>,0.6323529411764706,0.17582417582417584,0.7747747747747747,0.29906542056074764
CHEMBL111365,IC50,nM,1300.0,IC50,uM,1.3,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cn1,5.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x000001D6FC691820>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC270>,0.6323529411764706,0.17582417582417584,0.7747747747747747,0.29906542056074764
CHEMBL113023,IC50,nM,250.0,IC50,uM,0.25,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C,6.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x000001D6FC691900>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF0B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966709E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC2E0>,0.6470588235294118,0.1702127659574468,0.7857142857142857,0.2909090909090909
CHEMBL327127,IC50,nM,90.0,IC50,uM,0.09,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21,7.045757490560675,<rdkit.Chem.rdchem.Mol object at 0x000001D6FC691A50>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC350>,0.5972222222222222,0.16129032258064516,0.7478260869565218,0.2777777777777778
CHEMBL324926,IC50,nM,330.0,IC50,uM,0.33,COc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc(OC)c1,6.481486060122113,<rdkit.Chem.rdchem.Mol object at 0x000001D6FC691EB0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC3C0>,0.6285714285714286,0.17777777777777778,0.7719298245614035,0.3018867924528302
CHEMBL321193,IC50,nM,150.0,IC50,uM,0.15,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21,6.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCF200>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC430>,0.5774647887323944,0.14130434782608695,0.7321428571428571,0.24761904761904763
CHEMBL419022,IC50,nM,700.0,IC50,uM,0.7,CCOC(=O)CCCc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,6.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCF270>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC4A0>,0.6621621621621622,0.16666666666666666,0.7967479674796748,0.2857142857142857
CHEMBL136511,IC50,nM,2.7,IC50,nM,2.7,C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.568636235841012,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCF3C0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF2E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC510>,0.32142857142857145,0.0625,0.4864864864864865,0.11764705882352941
CHEMBL44,IC50,nM,1000.0,IC50,uM,1.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,6.0,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCF430>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC580>,0.27941176470588236,0.047619047619047616,0.4367816091954023,0.09090909090909091
CHEMBL104153,IC50,nM,220.0,IC50,uM,0.22,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,6.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCF510>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF3C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC5F0>,0.6323529411764706,0.17777777777777778,0.7747747747747747,0.3018867924528302
CHEMBL50647,IC50,nM,220.0,IC50,uM,0.22,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21,6.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCF740>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC660>,0.5466666666666666,0.1702127659574468,0.7068965517241379,0.2909090909090909
CHEMBL320705,IC50,nM,66.0,IC50,uM,0.066,COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,7.180456064458132,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCF7B0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF4A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC6D0>,0.6231884057971014,0.16483516483516483,0.7678571428571429,0.2830188679245283
CHEMBL109631,IC50,nM,190.0,IC50,uM,0.19,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21,6.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCF970>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC740>,0.547945205479452,0.1368421052631579,0.7079646017699115,0.24074074074074073
CHEMBL325589,IC50,nM,510.0,IC50,uM,0.51,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21,6.292429823902063,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCFB30>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC7B0>,0.5735294117647058,0.14285714285714285,0.7289719626168224,0.25
CHEMBL49596,IC50,nM,5600.0,IC50,uM,5.6,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,5.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCFCF0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF5F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC820>,0.5507246376811594,0.14457831325301204,0.7102803738317757,0.25263157894736843
CHEMBL448154,IC50,nM,490.0,IC50,uM,0.49,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,6.309803919971486,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCFF90>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696670F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC890>,0.5797101449275363,0.15217391304347827,0.7339449541284404,0.2641509433962264
CHEMBL107472,IC50,nM,7500.0,IC50,uM,7.5,CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.1249387366083,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB8270>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF6D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC900>,0.5735294117647058,0.1411764705882353,0.7289719626168224,0.24742268041237114
CHEMBL139095,IC50,nM,2.4,IC50,nM,2.4,C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.619788758288394,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB8350>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966710B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC970>,0.34523809523809523,0.07216494845360824,0.5132743362831859,0.1346153846153846
CHEMBL113070,IC50,nM,80.0,IC50,uM,0.08,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21,7.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB83C0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF7B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BC9E0>,0.5584415584415584,0.16326530612244897,0.7166666666666667,0.2807017543859649
CHEMBL104779,IC50,nM,910.0,IC50,uM,0.91,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,6.040958607678906,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB8430>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BCA50>,0.5588235294117647,0.14444444444444443,0.7169811320754716,0.2524271844660194
CHEMBL301612,IC50,nM,260.0,IC50,uM,0.26,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,6.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB84A0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BCAC0>,0.5588235294117647,0.14772727272727273,0.7169811320754716,0.25742574257425743
CHEMBL109296,IC50,nM,4500.0,IC50,uM,4.5,CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.346787486224656,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB8740>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BCB30>,0.6,0.14942528735632185,0.75,0.26
CHEMBL111339,IC50,nM,480.0,IC50,uM,0.48,Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,6.318758762624412,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB87B0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966712E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BCBA0>,0.5735294117647058,0.14444444444444443,0.7289719626168224,0.2524271844660194
CHEMBL428690,IC50,nM,7600.0,IC50,nM,7600.0,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,5.119186407719209,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB8B30>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EF9E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BCC10>,0.581081081081081,0.14583333333333334,0.7350427350427351,0.2545454545454545
CHEMBL14932,IC50,nM,98.0,IC50,nM,98.0,Oc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,7.008773924307505,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB8BA0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EFA50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966713C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BCC80>,0.5079365079365079,0.08888888888888889,0.6736842105263158,0.16326530612244897
CHEMBL38199,IC50,nM,3.7,IC50,nM,3.7,Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,8.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB8C10>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EFAC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BCCF0>,0.6231884057971014,0.13131313131313133,0.7678571428571429,0.23214285714285715
CHEMBL29197,IC50,nM,0.025,IC50,nM,0.025,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,10.602059991327964,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB8C80>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EFB30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966714A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BCD60>,0.6031746031746031,0.13095238095238096,0.7524752475247525,0.23157894736842105
CHEMBL287007,IC50,nM,2.6,IC50,nM,2.6,CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB8CF0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EFBA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BCDD0>,0.5373134328358209,0.13978494623655913,0.6990291262135923,0.24528301886792453
CHEMBL37346,IC50,nM,5500.0,IC50,nM,5500.0,Brc1cccc(Nc2ccnc3ccccc23)c1,5.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB8D60>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EFC10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BCE40>,0.3387096774193548,0.07228915662650602,0.5060240963855421,0.1348314606741573
CHEMBL15202,IC50,nM,68.0,IC50,nM,68.0,COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,7.167491087293763,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB8E40>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EFC80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966715F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BCEB0>,0.5573770491803278,0.125,0.7157894736842105,0.2222222222222222
CHEMBL36819,IC50,nM,53.0,IC50,nM,53.0,O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB8F20>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EFCF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BCF20>,0.47297297297297297,0.09090909090909091,0.6422018348623854,0.16666666666666666
CHEMBL40130,IC50,nM,3.7,IC50,nM,3.7,Brc1cccc(Nc2ncnc3cc4c(ccn4CCN4CCOCC4)cc23)c1,8.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x000001D689DB8F90>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EFD60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966716D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BCF90>,0.6515151515151515,0.12121212121212122,0.7889908256880734,0.21621621621621623
CHEMBL35820,IC50,nM,0.006,IC50,nM,0.006,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,11.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCD040>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EFDD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BD040>,0.640625,0.11494252873563218,0.780952380952381,0.20618556701030927
CHEMBL290096,IC50,nM,27.0,IC50,nM,27.0,Brc1cccc(Nc2ncnc3ccccc23)c1,7.568636235841013,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCD120>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EFE40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966717B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BD0B0>,0.3870967741935484,0.07228915662650602,0.5581395348837209,0.1348314606741573
CHEMBL37543,IC50,nM,12.0,IC50,nM,12.0,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCD200>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EFEB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BD120>,0.52,0.0891089108910891,0.6842105263157895,0.16363636363636364
CHEMBL287289,IC50,nM,21.0,IC50,nM,21.0,CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.67778070526608,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCD270>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EFF20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BD190>,0.6212121212121212,0.12244897959183673,0.7663551401869159,0.21818181818181817
CHEMBL39320,IC50,nM,0.37,IC50,nM,0.37,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,9.431798275933003,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCD350>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967EFF90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BD200>,0.43283582089552236,0.10989010989010989,0.6041666666666666,0.19801980198019803
CHEMBL289162,IC50,nM,5.1,IC50,nM,5.1,O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,8.292429823902063,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCD3C0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967F0040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BD270>,0.4788732394366197,0.08080808080808081,0.6476190476190476,0.14953271028037382
CHEMBL37373,IC50,nM,41.0,IC50,nM,41.0,CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.387216143280264,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCD4A0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967F00B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966719E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BD2E0>,0.6461538461538462,0.12631578947368421,0.7850467289719626,0.22429906542056074
CHEMBL39715,IC50,nM,3.4,IC50,nM,3.4,COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCD510>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967F0120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BD350>,0.5555555555555556,0.1262135922330097,0.7142857142857143,0.22413793103448276
CHEMBL289213,IC50,nM,0.72,IC50,nM,0.72,CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,9.142667503568733,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCD580>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967F0190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BD3C0>,0.5205479452054794,0.10679611650485436,0.6846846846846847,0.19298245614035087
CHEMBL287832,IC50,nM,40.0,IC50,nM,40.0,CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.397940008672037,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCD7B0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967F0200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BD430>,0.6176470588235294,0.1368421052631579,0.7636363636363637,0.24074074074074073
CHEMBL39337,IC50,nM,0.44,IC50,nM,0.44,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,9.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCD820>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967F0270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BD4A0>,0.34782608695652173,0.08791208791208792,0.5161290322580645,0.16161616161616163
CHEMBL40734,IC50,nM,0.44,IC50,nM,0.44,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,9.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCD890>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967F02E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BD510>,0.36923076923076925,0.06521739130434782,0.5393258426966292,0.12244897959183673
CHEMBL39811,IC50,nM,7.5,IC50,nM,7.5,CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.1249387366083,<rdkit.Chem.rdchem.Mol object at 0x000001D689DCD900>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6967F0350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696671C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966BD580>,0.6323529411764706,0.12121212121212122,0.7747747747747747,0.21621621621621623
